Topology,R1,R2,R3,C1,C2,C3,RA,RB,K_calc,Q_calc,f0_calc,SampleID,FamilyLabel,ResponseType
MFB_HPF,28727.8287249842,75227.0714524022,NaN,2.36780221068802e-10,1.51251687952254e-10,1.79522906079346e-10,NaN,NaN,-0.758183708373094,0.236642155754365,20776.462410601,2080,MFB,HPF
MFB_HPF,14926.5736763231,480859.622698493,NaN,1.40282954190894e-11,1.39184558045424e-10,1.34534153663325e-11,NaN,NaN,-0.959019963895641,0.0476987887439054,43412.9310650408,1910,MFB,HPF
ACTIVE_OTHER_CASCADED_VCVS,1477.01883201727,1477.01883201727,133207.193932582,6.71810911624625e-12,6.71810911624625e-12,1.17020343161862e-10,10025.7416444195,3520.78589770714,1.78968944831936,0.601672296794525,8024785.25608951,2619,ACTIVE_OTHER,HPF
PASSIVE_RC,207908.644382444,NaN,NaN,5.6139791962517e-11,NaN,NaN,NaN,NaN,1,NaN,13635.6795376189,57,PASSIVE,LPF
ACTIVE_OTHER_CASCADED_VCVS,38249.3528965153,38249.3528965153,3725.58064017566,1.16138092380022e-12,1.16138092380022e-12,1.87754091306271e-11,10231.02959739,3033.01310403055,1.9120501016095,0.831380567352505,2929039.98071584,2430,ACTIVE_OTHER,BSF
MFB_LPF,49.0098872152226,75789.3069650851,185.782311682912,1.82415231525159e-10,1.06400730620579e-10,NaN,NaN,NaN,-3.79071085936324,0.0135249084995522,304446.599830714,1695,MFB,LPF
VCVS_BPF,11131.4545086841,11131.4545086841,NaN,3.07095193773428e-10,3.07095193773428e-10,NaN,9960.54797272561,6901.50705585324,1.69288427451494,0.765043201992622,46558.0943755503,1021,VCVS,BPF
ACTIVE_OTHER_CASCADED_VCVS,207887.319004149,207887.319004149,100450.630416004,1.41528395970053e-11,1.41528395970053e-11,5.76363493164285e-11,9856.65694811761,12402.7628054084,4.90474966633834,1.27790476476229,40791.8475105726,2450,ACTIVE_OTHER,HPF
VCVS_BPF,3737.90642201618,3737.90642201618,NaN,1.16355396172801e-11,1.16355396172801e-11,NaN,10091.5998062629,4701.07236672398,1.46584014992415,0.651822559396634,3659360.34720973,805,VCVS,BPF
VCVS_LPF,760321.837728593,760321.837728593,NaN,3.46643136279103e-11,3.46643136279103e-11,NaN,10049.6045653328,7891.24296467058,1.78522920114611,0.823200558445659,6038.65282690385,976,VCVS,LPF
ACTIVE_OTHER_CASCADED_VCVS,214967.844049948,214967.844049948,15706.4305294435,3.32052256670617e-12,3.32052256670617e-12,5.81680554435266e-10,9961.20728827137,10073.170415688,2.52637979845931,0.792402545747451,120193.597697664,2404,ACTIVE_OTHER,HPF
VCVS_BSF,16775.488006757,16775.488006757,NaN,8.74253210887544e-11,8.74253210887544e-11,NaN,9907.77192655001,5235.8334347717,1.5284572024454,1.06034914029644,108519.487172717,1243,VCVS,BSF
ACTIVE_OTHER_CASCADED_VCVS,230774.404782689,230774.404782689,104375.278514054,2.52223038334893e-10,2.52223038334893e-10,9.51790136540995e-11,9712.06084596541,6680.52770949833,2.20453717983775,1.16120993996022,9377.50120842895,2101,ACTIVE_OTHER,BSF
PASSIVE_RLC_BSF,2062.38149028626,NaN,NaN,2.06397916731328e-11,NaN,NaN,NaN,NaN,1,10,103740.333552619,483,PASSIVE,BSF
ACTIVE_OTHER_CASCADED_VCVS,16211.2739261039,16211.2739261039,14318.5506391056,3.09851842868442e-10,3.09851842868442e-10,1.43865433504341e-12,10172.2135106919,8709.47410080279,3.68707509250761,0.930409131946045,3878930.46826201,2682,ACTIVE_OTHER,BPF
PASSIVE_RC,10153.1573770135,NaN,NaN,1.51004747033027e-12,NaN,NaN,NaN,NaN,1,NaN,10380742.3881155,461,PASSIVE,LPF
VCVS_LPF,152047.903056191,152047.903056191,NaN,7.1108421381893e-12,7.1108421381893e-12,NaN,10342.467435288,5503.56703481943,1.53213288504458,0.681260578571085,147203.677306143,984,VCVS,LPF
PASSIVE_RLC_BPF,25.7277108124486,NaN,NaN,1.16933762381633e-10,NaN,NaN,NaN,NaN,1,10,20245.0647007882,129,PASSIVE,BPF
VCVS_BPF,41305.7961072742,41305.7961072742,NaN,4.68745983074511e-11,4.68745983074511e-11,NaN,10178.157246335,13935.738466842,2.36918089685243,1.58524051508641,82199.9542129244,719,VCVS,BPF
PASSIVE_RC,17246.4440290475,NaN,NaN,7.88851404156932e-11,NaN,NaN,NaN,NaN,1,NaN,116983.703276219,128,PASSIVE,LPF
MFB_LPF,528.568106009825,16227.0676348158,1636.47372004025,4.04897234854277e-10,1.20825901494629e-10,NaN,NaN,NaN,-3.09605082378888,0.13851548832916,139634.637939607,1850,MFB,LPF
PASSIVE_RC,8321.21855214534,NaN,NaN,5.89933379178394e-12,NaN,NaN,NaN,NaN,1,NaN,3242128.56946301,670,PASSIVE,LPF
ACTIVE_OTHER_CASCADED_VCVS,1972.95584720277,1972.95584720277,400550.866434017,2.88865188223436e-12,2.88865188223436e-12,4.7511704279585e-12,9947.8168917866,11258.7778823327,4.00967008220073,1.02268063002232,14004777.1811815,2472,ACTIVE_OTHER,HPF
MFB_BPF,38005.6663484963,533810.012860256,NaN,1.13250335176898e-10,1.89000402890123e-10,NaN,NaN,NaN,-139215.925428331,1.81406533782128,7637.504604828,1611,MFB,BPF
VCVS_BSF,3234.50596344152,3234.50596344152,NaN,6.57386651460002e-10,6.57386651460002e-10,NaN,9986.64052129909,4211.6875379867,1.42173216598757,0.864651240465248,74849.912015165,743,VCVS,BSF
MFB_LPF,551.985984288221,4638.58085328666,2135.02313923226,2.88719553117838e-11,7.82792033107769e-10,NaN,NaN,NaN,-3.86789375093527,0.0244537602801377,336406.962844984,1658,MFB,LPF
ACTIVE_OTHER_CASCADED_VCVS,7356.12258339874,7356.12258339874,9723.68463032653,4.70645431838108e-11,4.70645431838108e-11,1.1961117408636e-11,10015.8615042204,3048.84775221952,1.6922736383359,0.588542117551889,914058.501132781,2278,ACTIVE_OTHER,BPF
MFB_BPF,18150.4806126807,91507.4898131588,NaN,5.43147341803364e-10,7.33846247912309e-10,NaN,NaN,NaN,-75076.9796437848,1.11008672064979,6185.66473834033,1430,MFB,BPF
ACTIVE_OTHER_CASCADED_VCVS,167456.469751407,167456.469751407,991.96979297897,1.48555251013505e-11,1.48555251013505e-11,3.1194545141128e-10,10199.6253023916,2167.80099117587,1.95310048038621,0.959744281039088,289154.658482686,2474,ACTIVE_OTHER,BSF
MFB_LPF,8770.2331429826,17912.1708792136,19238.7445002985,3.83652825214966e-10,1.48388607180021e-10,NaN,NaN,NaN,-2.19364117083845,0.390471356094241,35932.561430176,1806,MFB,LPF
VCVS_BPF,309428.030416982,309428.030416982,NaN,4.04423456489039e-10,4.04423456489039e-10,NaN,10043.3860626211,6844.43634461313,1.68148693099495,0.758430100927707,1271.81558342209,826,VCVS,BPF
ACTIVE_OTHER_CASCADED_VCVS,2794.72478269616,2794.72478269616,138490.210949443,1.52992653731741e-12,1.52992653731741e-12,8.15252654068428e-11,10256.5824936612,6339.81900679117,3.40753724921142,0.921022560503884,18618511.1606147,2282,ACTIVE_OTHER,HPF
ACTIVE_OTHER_CASCADED_VCVS,103296.235912837,103296.235912837,2359.12014043982,5.0716997083335e-12,5.0716997083335e-12,3.08761481278315e-11,10248.9950953232,12717.1400088294,3.43811156654483,0.999740243864759,1244386.7392695,2385,ACTIVE_OTHER,HPF
ACTIVE_OTHER_CASCADED_VCVS,22309.3233693712,22309.3233693712,1367.33475062133,1.22329219108765e-10,1.22329219108765e-10,8.52572684017852e-11,10025.7144076987,5811.61654739185,2.47645437008965,1.17307780987205,711786.703168181,2440,ACTIVE_OTHER,BSF
VCVS_LPF,54048.8856438177,54048.8856438177,NaN,2.12551256083564e-11,2.12551256083564e-11,NaN,9812.48726519682,12566.4292563484,2.28065687289291,1.39015716188405,138538.254523254,1069,VCVS,LPF
MFB_LPF,809158.555979266,2021.92135255492,1939607.44480261,1.80964239035601e-10,3.00811899870679e-10,NaN,NaN,NaN,-2.39706721318079,0.024953924734834,10892.7414250519,1531,MFB,LPF
ACTIVE_OTHER_CASCADED_VCVS,679678.070220981,679678.070220981,1209.0766281266,3.5202501246945e-11,3.5202501246945e-11,3.12113987390324e-10,10117.9233833701,11346.2862632686,4.57364698727726,1.1614736968641,214199.952160442,2568,ACTIVE_OTHER,HPF
PASSIVE_RLC_BPF,2730.24874406046,NaN,NaN,2.24648003206686e-10,NaN,NaN,NaN,NaN,1,10,129.116634438194,516,PASSIVE,BPF
MFB_BPF,4783.68145697482,872274666.795565,NaN,7.5450550470332e-11,2.37534497098896e-11,NaN,NaN,NaN,-8800575.16278516,182.226221859654,1840.4237276179,1793,MFB,BPF
PASSIVE_RLC_BSF,308.212028622456,NaN,NaN,2.97790420837328e-10,NaN,NaN,NaN,NaN,1,10,182.446451910064,615,PASSIVE,BSF
MFB_LPF,21596144.003018,5108.60621113522,84105448.69337,4.04399429254602e-10,3.14749195855035e-10,NaN,NaN,NaN,-3.89446600659898,0.00883147017646353,680.564467161157,1942,MFB,LPF
PASSIVE_RC,5086.06893847219,NaN,NaN,1.45462317577293e-12,NaN,NaN,NaN,NaN,1,NaN,21512326.7866339,664,PASSIVE,HPF
PASSIVE_RLC_BSF,80.4491579070195,NaN,NaN,3.51760003887308e-12,NaN,NaN,NaN,NaN,1,10,239470.194012303,463,PASSIVE,BSF
VCVS_LPF,143956.843427774,143956.843427774,NaN,6.44254346753457e-12,6.44254346753457e-12,NaN,9947.31731023454,8648.042150506,1.86938436573329,0.884473882805073,171605.206035536,1376,VCVS,LPF
ACTIVE_OTHER_CASCADED_VCVS,25492.8009997272,25492.8009997272,10739.2031800593,4.28296405139759e-10,4.28296405139759e-10,3.35515887357008e-11,10106.9476325786,5504.30056854723,1.64525303129129,0.601968872728387,228142.188543092,2797,ACTIVE_OTHER,LPF
MFB_HPF,59920.9672491799,13515.5568250715,NaN,1.22787632473989e-10,8.7931516509781e-11,1.42522532089049e-10,NaN,NaN,-1.16072383852862,0.574891166785993,49957.3860265828,2031,MFB,HPF
VCVS_HPF,54632.7521653013,54632.7521653013,NaN,4.80964208946108e-11,4.80964208946108e-11,NaN,9966.77913001798,6105.29132196379,1.61256412350665,0.72075403046909,60569.5424849086,762,VCVS,HPF
MFB_LPF,259657887.450102,1333.77539639755,516016566.805969,3.73800889174416e-10,4.2965374475201e-11,NaN,NaN,NaN,-1.9872940193474,0.00474205994342462,1513.79648500046,1509,MFB,LPF
MFB_HPF,3378.74428410679,285150.947844512,NaN,5.41443027627435e-11,5.48997226634265e-10,1.32249866173312e-11,NaN,NaN,-0.244254444928068,0.0616086134359718,60175.8680792113,1745,MFB,HPF
VCVS_LPF,102140.179426397,102140.179426397,NaN,2.94666816390764e-10,2.94666816390764e-10,NaN,9786.88027667451,8567.45534569972,1.87540207946744,0.889206694892733,5288.01020073912,773,VCVS,LPF
PASSIVE_RLC_BPF,13.6597869778307,NaN,NaN,1.22009482502255e-11,NaN,NaN,NaN,NaN,1,10,1280.52689914805,34,PASSIVE,BPF
ACTIVE_OTHER_CASCADED_VCVS,23901.4940096633,23901.4940096633,26085.2897320412,1.03719543273429e-10,1.03719543273429e-10,5.09659420049025e-10,10379.7912178719,8439.50517510414,3.88107263633179,1.0030613327906,38085.6527427596,2164,ACTIVE_OTHER,HPF
MFB_BPF,1788.76518159857,27456992347.2112,NaN,1.04077077573192e-11,9.46607820814791e-10,NaN,NaN,NaN,-590577.067501083,406.343595290449,228.799144008575,1636,MFB,BPF
VCVS_BSF,3104.29951909019,3104.29951909019,NaN,6.85722177132067e-12,6.85722177132067e-12,NaN,10086.132672486,7371.02729090468,1.73080808375762,1.85741090215283,7476671.82846122,1044,VCVS,BSF
ACTIVE_OTHER_CASCADED_VCVS,4427.77936015702,4427.77936015702,2073.51576272301,6.67471305163575e-11,6.67471305163575e-11,6.9488273982558e-12,10009.4943786278,8270.60485898202,3.56797589628866,0.903864060033087,5792211.84890227,2313,ACTIVE_OTHER,HPF
VCVS_LPF,102023.363891636,102023.363891636,NaN,2.6597547951928e-12,2.6597547951928e-12,NaN,9725.64747659953,12237.8911436899,2.2583111996538,1.34827436996922,586514.687527751,1367,VCVS,LPF
VCVS_HPF,6895.80538151193,6895.80538151193,NaN,9.33636307860355e-13,9.33636307860355e-13,NaN,9747.71001576379,3404.91157270934,1.34930374079686,0.605804971341453,24720508.6824477,835,VCVS,HPF
VCVS_BPF,5277.39405948865,5277.39405948865,NaN,1.92227925852524e-10,1.92227925852524e-10,NaN,10047.7471888,11680.2964346344,2.16247913240235,1.19400010040156,156885.977452556,1275,VCVS,BPF
PASSIVE_RC,60131.6433294024,NaN,NaN,1.15544104702282e-11,NaN,NaN,NaN,NaN,1,NaN,229070.554486306,392,PASSIVE,HPF
VCVS_LPF,648810.300492337,648810.300492337,NaN,1.63267776885876e-10,1.63267776885876e-10,NaN,9689.88137392942,2736.26447826638,1.28238369208815,0.582202203946075,1502.45653235489,966,VCVS,LPF
PASSIVE_RC,471640.410267529,NaN,NaN,3.64248914549639e-11,NaN,NaN,NaN,NaN,1,NaN,9264.26260129601,345,PASSIVE,LPF
MFB_HPF,44359.0593065529,3007720955.04029,NaN,6.65702410417003e-10,2.68505878146482e-10,6.4906594866824e-11,NaN,NaN,-0.0975009161017846,0.00520438695984597,104.373172702497,1686,MFB,HPF
PASSIVE_RC,159137.983519324,NaN,NaN,1.91185094374146e-10,NaN,NaN,NaN,NaN,1,NaN,5231.09071220939,180,PASSIVE,LPF
PASSIVE_RLC_BSF,5395.85172212249,NaN,NaN,5.96161013060444e-10,NaN,NaN,NaN,NaN,1,10,2786.38606013977,255,PASSIVE,BSF
PASSIVE_RC,5900.24695108912,NaN,NaN,1.54641471725436e-11,NaN,NaN,NaN,NaN,1,NaN,1744311.19566937,568,PASSIVE,LPF
ACTIVE_OTHER_CASCADED_VCVS,5186.47085110093,5186.47085110093,798120.631625151,4.01036594296843e-10,4.01036594296843e-10,5.02868469522828e-10,9883.8631605879,1212.9515463754,1.30390315931825,0.538285693556085,38457.3254512944,2301,ACTIVE_OTHER,HPF
PASSIVE_RLC_BSF,29.3039422147435,NaN,NaN,2.54030528561416e-10,NaN,NaN,NaN,NaN,1,10,352132.233915847,600,PASSIVE,BSF
MFB_BPF,1107.32991040256,276879942.520449,NaN,7.2529572035417e-11,2.34171764659003e-11,NaN,NaN,NaN,-38564565.3028224,214.783934001454,6974.46736287843,1496,MFB,BPF
PASSIVE_RC,432136.221991561,NaN,NaN,4.79063415198026e-10,NaN,NaN,NaN,NaN,1,NaN,768.78775019234,689,PASSIVE,LPF
ACTIVE_OTHER_CASCADED_VCVS,9682.95527900982,9682.95527900982,865702.336951171,4.25289100653853e-11,4.25289100653853e-11,1.40433502845834e-11,10308.6878358812,4685.0417155375,2.75157995764203,0.774697897587046,199786.033514346,2160,ACTIVE_OTHER,BPF
MFB_BPF,1003.30607195701,504085329.433948,NaN,9.45247193925837e-10,3.42531206943313e-10,NaN,NaN,NaN,-2909821.94303558,313.196530888613,393.304224703927,1748,MFB,BPF
PASSIVE_RC,34209.553985528,NaN,NaN,2.55486330203278e-12,NaN,NaN,NaN,NaN,1,NaN,1820979.47814656,287,PASSIVE,HPF
PASSIVE_RLC_BPF,40.35293426325,NaN,NaN,6.66613649592035e-10,NaN,NaN,NaN,NaN,1,10,3114.16424621791,676,PASSIVE,BPF
ACTIVE_OTHER_CASCADED_VCVS,271456.461922034,271456.461922034,7143.95653161844,1.89800286339751e-10,1.89800286339751e-10,2.24189645338557e-10,10238.6444302865,4681.19045902708,1.54533346084161,0.726673670428903,51230.7183495041,2144,ACTIVE_OTHER,BSF
MFB_LPF,59.0992221966451,6499.37449722938,200.680866698686,3.6368698242736e-10,9.16849440318835e-10,NaN,NaN,NaN,-3.39566003137818,0.0250016097618364,241333.980628566,1463,MFB,LPF
PASSIVE_RLC_BSF,8358.06914156815,NaN,NaN,6.2780564523333e-11,NaN,NaN,NaN,NaN,1,10,2230.86715711751,595,PASSIVE,BSF
ACTIVE_OTHER_CASCADED_VCVS,936647.940155716,936647.940155716,85440.3704571839,6.57503975142116e-12,6.57503975142116e-12,1.65654418144104e-12,10258.4685844293,12896.3868591961,3.50208238982971,1.01827672748551,575164.485510959,2716,ACTIVE_OTHER,BPF
PASSIVE_RLC_BSF,4743.82651831624,NaN,NaN,6.65637995919909e-11,NaN,NaN,NaN,NaN,1,10,8030.43250324078,329,PASSIVE,BSF
ACTIVE_OTHER_CASCADED_VCVS,14564.1053334753,14564.1053334753,62365.1103638729,1.27901365678182e-10,1.27901365678182e-10,7.84120518520821e-11,10203.9668455677,12410.0504099531,3.09495228641988,0.949737324861057,58992.9150429054,2153,ACTIVE_OTHER,BPF
VCVS_HPF,4236.17882526602,4236.17882526602,NaN,2.72393663039498e-12,2.72393663039498e-12,NaN,9800.62597870005,10068.8655914457,2.02736964080954,1.02813981750715,13792685.9156735,1363,VCVS,HPF
MFB_BPF,1654.04861543099,2625118677413.18,NaN,1.83733556396893e-11,1.59080052701863e-11,NaN,NaN,NaN,-38004585.8053329,19867.5532368201,141.276335626095,1468,MFB,BPF
PASSIVE_RLC_BSF,352.557936255959,NaN,NaN,5.97690860923697e-11,NaN,NaN,NaN,NaN,1,10,26801.9131775156,531,PASSIVE,BSF
PASSIVE_RC,443575.374669354,NaN,NaN,4.29232240614247e-10,NaN,NaN,NaN,NaN,1,NaN,835.911631213124,504,PASSIVE,LPF
MFB_BPF,42720.9966394779,64809359.9389696,NaN,5.86847282214716e-10,2.01943422750397e-10,NaN,NaN,NaN,-115912.136627219,16.998625236764,277.845375237001,1889,MFB,BPF
PASSIVE_RLC_BPF,104.123218390858,NaN,NaN,1.9428731648441e-12,NaN,NaN,NaN,NaN,1,10,53935.5250930467,390,PASSIVE,BPF
MFB_HPF,11126.9996967018,10360775451.0742,NaN,8.49411782188157e-11,3.23330488353233e-11,5.4279648961076e-10,NaN,NaN,-6.39026325032213,3.25480920833158e-05,111.890475275678,1682,MFB,HPF
VCVS_BSF,210025.781868841,210025.781868841,NaN,3.76431808769812e-10,3.76431808769812e-10,NaN,10078.6293440181,6164.31313663776,1.61162216867281,1.28740612792281,2013.08080118876,1137,VCVS,BSF
VCVS_BPF,20514.6300179734,20514.6300179734,NaN,5.75731760804589e-12,5.75731760804589e-12,NaN,10344.1653279002,7959.83690514136,1.76950016292491,0.812677880865883,1347523.21028956,1123,VCVS,BPF
VCVS_BSF,1977.04898235089,1977.04898235089,NaN,1.33932955161108e-10,1.33932955161108e-10,NaN,9939.98509116606,5138.98517249314,1.51700129581284,1.03519946464753,601056.434695022,800,VCVS,BSF
PASSIVE_RC,1906.35802093955,NaN,NaN,9.66693293693084e-13,NaN,NaN,NaN,NaN,1,NaN,86362848.8294394,332,PASSIVE,HPF
MFB_BPF,3440.71910122673,23981615510.0513,NaN,1.29319241753666e-11,3.44859330081908e-10,NaN,NaN,NaN,-842769.483144145,492.762276490499,262.36369559921,1825,MFB,BPF
ACTIVE_OTHER_CASCADED_VCVS,434970.008148875,434970.008148875,32173.3486844503,6.58263425343303e-12,6.58263425343303e-12,2.85835986456827e-10,9723.20166806002,1198.1426263147,1.56237038691065,0.577160350763974,36445.9273849123,2508,ACTIVE_OTHER,HPF
PASSIVE_RLC_BSF,823.41310330529,NaN,NaN,1.00465279352529e-11,NaN,NaN,NaN,NaN,1,10,1501.36963688635,542,PASSIVE,BSF
MFB_HPF,9234.51279917585,40356.2945410301,NaN,7.13039016534896e-10,6.47609414280203e-10,2.92237925429094e-11,NaN,NaN,-0.0409848435572659,1.15525553979186,59928.3929159682,1817,MFB,HPF
VCVS_BSF,33780.4321917712,33780.4321917712,NaN,6.66051956006102e-12,6.66051956006102e-12,NaN,10082.6564471957,1226.44510233352,1.12163908477459,0.56924208640555,707370.300891191,1384,VCVS,BSF
VCVS_BSF,92670.0349840719,92670.0349840719,NaN,9.07980163023837e-12,9.07980163023837e-12,NaN,9888.39003332368,5874.21171918701,1.59405137736184,1.23168295719449,189149.171880505,1285,VCVS,BSF
MFB_LPF,896994.289598191,1848.45794085523,1963944.10626751,8.7090336701238e-11,1.33785461359286e-11,NaN,NaN,NaN,-2.18947225087382,0.0780403097373032,77385.8109549862,1492,MFB,LPF
MFB_BPF,15708.1033521186,618.812395150012,NaN,4.9354233705013e-10,4.40749100899551e-11,NaN,NaN,NaN,-1444391.13709218,0.0544505609859669,346115.326024647,1697,MFB,BPF
MFB_BPF,1192.49592875298,363494250.982287,NaN,5.21947928257039e-10,1.9412159872445e-10,NaN,NaN,NaN,-4319855.65712271,245.423218483739,759.43811022272,1743,MFB,BPF
MFB_BPF,15915.0657430612,62751962.1190102,NaN,6.66886627159179e-10,2.35048655641834e-11,NaN,NaN,NaN,-2673214.39712296,11.387251048326,1272.03004126138,1941,MFB,BPF
VCVS_HPF,549536.329204809,549536.329204809,NaN,6.86082945320989e-12,6.86082945320989e-12,NaN,9922.19241497576,4398.03587720511,1.44325242781697,0.642364900943894,42213.0857028035,1165,VCVS,HPF
MFB_BPF,27280.4900493179,11010059.2365961,NaN,1.79292895410642e-11,4.64896025051429e-10,NaN,NaN,NaN,-78848.2392606709,3.79872774480875,3180.824906322,1752,MFB,BPF
PASSIVE_RC,151055.381217557,NaN,NaN,3.13306641477519e-11,NaN,NaN,NaN,NaN,1,NaN,33629.0291158928,625,PASSIVE,LPF
VCVS_BSF,1158.32693804989,1158.32693804989,NaN,6.79310781774114e-10,6.79310781774114e-10,NaN,10229.4885788298,3236.84733528627,1.31642318287397,0.731446689637833,202264.873694508,1362,VCVS,BSF
VCVS_BPF,293528.906818221,293528.906818221,NaN,4.84982932735966e-10,4.84982932735966e-10,NaN,9904.77610485843,10843.5514051832,2.09478006270775,1.10470390543017,1118.00256280501,1066,VCVS,BPF
VCVS_BPF,35600.2110562974,35600.2110562974,NaN,1.51818414754802e-10,1.51818414754802e-10,NaN,10033.5525653791,2562.49431394675,1.25539252395893,0.573194838227587,29447.1390168451,869,VCVS,BPF
ACTIVE_OTHER_CASCADED_VCVS,29450.2811994989,29450.2811994989,3651.51774110273,4.61715301008328e-11,4.61715301008328e-11,1.03644688463679e-11,10212.9542071246,12538.4407743454,4.91835928985307,1.2785860022126,2161185.96843763,2615,ACTIVE_OTHER,LPF
VCVS_HPF,3476.73607690888,3476.73607690888,NaN,6.20655893270776e-12,6.20655893270776e-12,NaN,9912.09267654213,10593.9662711188,2.06879209232883,1.07387404226503,7375602.85977221,1086,VCVS,HPF
PASSIVE_RLC_BSF,1023.27681521956,NaN,NaN,1.02455669927244e-12,NaN,NaN,NaN,NaN,1,10,68358.2793843908,464,PASSIVE,BSF
PASSIVE_RC,42049.016939629,NaN,NaN,3.49877837098995e-10,NaN,NaN,NaN,NaN,1,NaN,10818.0217834933,346,PASSIVE,HPF
ACTIVE_OTHER_CASCADED_VCVS,15447.92924939,15447.92924939,11666.3538948936,6.01362588913485e-10,6.01362588913485e-10,2.08058915694346e-10,10017.9100277796,1978.16257880028,1.68027840828586,0.730412113602116,41350.6133631286,2111,ACTIVE_OTHER,BSF
MFB_BPF,45544.4329969105,102509816.11493,NaN,5.05573229783454e-11,2.11121167119377e-10,NaN,NaN,NaN,-103999.900117436,18.7307417533503,712.954526327237,1876,MFB,BPF
VCVS_HPF,118779.128294811,118779.128294811,NaN,4.3675017254921e-11,4.3675017254921e-11,NaN,10148.4026623037,1255.91170043815,1.12375461855719,0.532979326633178,30679.4035933724,1323,VCVS,HPF
ACTIVE_OTHER_CASCADED_VCVS,51845.833879825,51845.833879825,22896.4075713262,2.99718827498876e-12,2.99718827498876e-12,1.42428346970181e-10,9952.15394744194,3421.51833981258,1.92810080561297,0.621346531399863,536510.862125027,2279,ACTIVE_OTHER,BPF
VCVS_BPF,4879.61787395079,4879.61787395079,NaN,1.15751522534903e-12,1.15751522534903e-12,NaN,10009.4811668087,12472.8980203258,2.24610834592363,1.32645055107441,28177833.9790909,1337,VCVS,BPF
PASSIVE_RC,65764.6155673254,NaN,NaN,1.15447885284897e-10,NaN,NaN,NaN,NaN,1,NaN,20962.4415057258,428,PASSIVE,HPF
ACTIVE_OTHER_CASCADED_VCVS,14265.0893007049,14265.0893007049,79940.4661278497,1.725394074928e-11,1.725394074928e-11,6.56604168911391e-12,9996.97561640058,9303.39509385573,3.39913453023577,0.87099611244038,474923.304483579,2504,ACTIVE_OTHER,BPF
PASSIVE_RC,1889.10613941585,NaN,NaN,2.19189665459707e-12,NaN,NaN,NaN,NaN,1,NaN,38436487.9757039,489,PASSIVE,LPF
